,algorithm,num_nodes,ratio_fraction,domain_size,sample_size,trial,time,equiv,precision,recall,f1,pure,structural
2956,GHC,20,1.3,3,250,0,0.16472196578979492,False,1.0,0.5384615384615384,0.7000000000000001,12,23
2957,FCI,20,1.3,3,250,0,0.01749396324157715,False,-1.0,-1.0,-1.0,-1,-1
2958,MIIC,20,1.3,3,250,1,0.015540838241577148,False,1.0,0.6923076923076923,0.8181818181818181,8,18
2959,GHC,20,1.3,3,250,1,0.16617202758789062,False,1.0,0.6923076923076923,0.8181818181818181,8,18
2960,FCI,20,1.3,3,250,1,0.019163131713867188,False,-1.0,-1.0,-1.0,-1,-1
2961,MIIC,20,1.3,3,250,2,0.010349035263061523,False,0.9,0.34615384615384615,0.5,18,26
2962,GHC,20,1.3,3,250,2,0.14907407760620117,False,0.875,0.2692307692307692,0.411764705882353,20,26
2963,FCI,20,1.3,3,250,2,0.012839078903198242,False,-1.0,-1.0,-1.0,-1,-1
2964,MIIC,20,1.3,3,250,3,0.01153707504272461,False,0.8181818181818182,0.34615384615384615,0.4864864864864865,19,25
2965,GHC,20,1.3,3,250,3,0.1621241569519043,False,0.75,0.34615384615384615,0.4736842105263157,20,29
2966,FCI,20,1.3,3,250,3,0.014842748641967773,False,-1.0,-1.0,-1.0,-1,-1
2967,MIIC,20,1.3,3,250,4,0.015493154525756836,False,0.7857142857142857,0.4230769230769231,0.55,18,23
2968,GHC,20,1.3,3,250,4,0.1568760871887207,False,0.9,0.34615384615384615,0.5,18,19
2969,FCI,20,1.3,3,250,4,0.01835322380065918,False,-1.0,-1.0,-1.0,-1,-1
2970,MIIC,20,1.3,3,500,0,0.013692855834960938,False,0.9166666666666666,0.4230769230769231,0.5789473684210527,16,25
2971,GHC,20,1.3,3,500,0,0.16008996963500977,False,0.8,0.46153846153846156,0.5853658536585367,17,19
2972,FCI,20,1.3,3,500,0,0.0329129695892334,False,-1.0,-1.0,-1.0,-1,-1
2973,MIIC,20,1.3,3,500,1,0.0157010555267334,False,1.0,0.6153846153846154,0.761904761904762,10,15
2974,GHC,20,1.3,3,500,1,0.16601276397705078,False,1.0,0.5769230769230769,0.7317073170731707,11,17
2975,FCI,20,1.3,3,500,1,0.023377180099487305,False,-1.0,-1.0,-1.0,-1,-1
2976,MIIC,20,1.3,3,500,2,0.01843881607055664,False,1.0,0.7692307692307693,0.8695652173913044,6,17
2977,GHC,20,1.3,3,500,2,0.17594075202941895,False,0.95,0.7307692307692307,0.8260869565217392,8,14
2978,FCI,20,1.3,3,500,2,0.07502198219299316,False,-1.0,-1.0,-1.0,-1,-1
2979,MIIC,20,1.3,3,500,3,0.016466856002807617,False,1.0,0.6153846153846154,0.761904761904762,10,18
2980,GHC,20,1.3,3,500,3,0.16399407386779785,False,1.0,0.6538461538461539,0.7906976744186047,9,17
2981,FCI,20,1.3,3,500,3,0.027172088623046875,False,-1.0,-1.0,-1.0,-1,-1
2982,MIIC,20,1.3,3,500,4,0.01653122901916504,False,0.9375,0.5769230769230769,0.7142857142857143,12,19
2983,GHC,20,1.3,3,500,4,0.1656360626220703,False,1.0,0.5,0.6666666666666666,13,18
2984,FCI,20,1.3,3,500,4,0.024418115615844727,False,-1.0,-1.0,-1.0,-1,-1
2985,MIIC,20,1.3,3,1000,0,0.021899938583374023,False,0.9523809523809523,0.8,0.8695652173913043,6,14
2986,GHC,20,1.3,3,1000,0,0.18936395645141602,False,0.9047619047619048,0.76,0.8260869565217391,8,17
2987,FCI,20,1.3,3,1000,0,0.2457752227783203,False,-1.0,-1.0,-1.0,-1,-1
2988,MIIC,20,1.3,3,1000,1,0.022877216339111328,False,1.0,0.7692307692307693,0.8695652173913044,6,9
2989,GHC,20,1.3,3,1000,1,0.18047404289245605,False,0.8,0.6153846153846154,0.6956521739130435,14,19
2990,FCI,20,1.3,3,1000,1,0.11976099014282227,False,-1.0,-1.0,-1.0,-1,-1
2991,MIIC,20,1.3,3,1000,2,0.023228168487548828,False,0.8636363636363636,0.7307692307692307,0.7916666666666666,10,20
2992,GHC,20,1.3,3,1000,2,0.17464089393615723,False,0.9,0.6923076923076923,0.7826086956521738,10,18
2993,FCI,20,1.3,3,1000,2,0.1225578784942627,False,-1.0,-1.0,-1.0,-1,-1
2994,MIIC,20,1.3,3,1000,3,0.02309131622314453,False,1.0,0.7692307692307693,0.8695652173913044,6,11
2995,GHC,20,1.3,3,1000,3,0.17792105674743652,False,0.95,0.7307692307692307,0.8260869565217392,8,13
2996,FCI,20,1.3,3,1000,3,0.034898996353149414,False,-1.0,-1.0,-1.0,-1,-1
2997,MIIC,20,1.3,3,1000,4,0.019649028778076172,False,1.0,0.6153846153846154,0.761904761904762,10,15
2998,GHC,20,1.3,3,1000,4,0.16420507431030273,False,0.9375,0.5769230769230769,0.7142857142857143,12,18
2999,FCI,20,1.3,3,1000,4,0.026262998580932617,False,-1.0,-1.0,-1.0,-1,-1
3000,MIIC,20,1.3,4,100,0,0.00875091552734375,False,0.8571428571428571,0.23076923076923078,0.36363636363636365,21,24
3001,GHC,20,1.3,4,100,0,0.1469433307647705,False,0.625,0.19230769230769232,0.29411764705882354,24,27
3002,FCI,20,1.3,4,100,0,0.012799978256225586,False,-1.0,-1.0,-1.0,-1,-1
3003,MIIC,20,1.3,4,100,1,0.008981943130493164,False,0.7777777777777778,0.2692307692307692,0.39999999999999997,21,23
3004,GHC,20,1.3,4,100,1,0.14609193801879883,False,0.7142857142857143,0.19230769230769232,0.30303030303030304,23,26
3005,FCI,20,1.3,4,100,1,0.012687921524047852,False,-1.0,-1.0,-1.0,-1,-1
3006,MIIC,20,1.3,4,100,2,0.009859085083007812,False,0.6666666666666666,0.23076923076923078,0.3428571428571429,23,27
3007,GHC,20,1.3,4,100,2,0.14875316619873047,False,0.7142857142857143,0.19230769230769232,0.30303030303030304,23,27
3008,FCI,20,1.3,4,100,2,0.012186765670776367,False,0.75,0.23076923076923078,0.3529411764705882,22,26
3009,MIIC,20,1.3,4,100,3,0.010129928588867188,False,0.9,0.36,0.5142857142857143,17,21
3010,GHC,20,1.3,4,100,3,0.14977121353149414,False,1.0,0.28,0.43750000000000006,18,24
3011,FCI,20,1.3,4,100,3,0.013272762298583984,False,-1.0,-1.0,-1.0,-1,-1
3012,MIIC,20,1.3,4,100,4,0.008215904235839844,False,1.0,0.2692307692307692,0.42424242424242425,19,25
3013,GHC,20,1.3,4,100,4,0.14768505096435547,False,1.0,0.23076923076923078,0.375,20,23
3014,FCI,20,1.3,4,100,4,0.013714075088500977,False,-1.0,-1.0,-1.0,-1,-1
3015,MIIC,20,1.3,4,250,0,0.011834859848022461,False,0.9166666666666666,0.4230769230769231,0.5789473684210527,16,21
3016,GHC,20,1.3,4,250,0,0.15141797065734863,False,1.0,0.34615384615384615,0.5142857142857142,17,21
3017,FCI,20,1.3,4,250,0,0.013848066329956055,False,-1.0,-1.0,-1.0,-1,-1
3018,MIIC,20,1.3,4,250,1,0.010209083557128906,False,1.0,0.34615384615384615,0.5142857142857142,17,21
3019,GHC,20,1.3,4,250,1,0.1401209831237793,False,1.0,0.15384615384615385,0.2666666666666667,22,26
3020,FCI,20,1.3,4,250,1,0.014096260070800781,False,-1.0,-1.0,-1.0,-1,-1
3021,MIIC,20,1.3,4,250,2,0.012162208557128906,False,1.0,0.4,0.5714285714285715,15,20
3022,GHC,20,1.3,4,250,2,0.15258288383483887,False,0.9090909090909091,0.4,0.5555555555555556,16,21
3023,FCI,20,1.3,4,250,2,0.01591181755065918,False,-1.0,-1.0,-1.0,-1,-1
3024,MIIC,20,1.3,4,250,3,0.01411890983581543,False,0.75,0.46153846153846156,0.5714285714285714,18,25
3025,GHC,20,1.3,4,250,3,0.156480073928833,False,0.8333333333333334,0.38461538461538464,0.5263157894736842,18,26
3026,FCI,20,1.3,4,250,3,0.016830921173095703,False,-1.0,-1.0,-1.0,-1,-1
3027,MIIC,20,1.3,4,250,4,0.012480974197387695,False,1.0,0.5384615384615384,0.7000000000000001,12,20
3028,GHC,20,1.3,4,250,4,0.1564939022064209,False,1.0,0.46153846153846156,0.631578947368421,14,20
3029,FCI,20,1.3,4,250,4,0.017674922943115234,False,-1.0,-1.0,-1.0,-1,-1
3030,MIIC,20,1.3,4,500,0,0.016814231872558594,False,1.0,0.6538461538461539,0.7906976744186047,9,17
3031,GHC,20,1.3,4,500,0,0.16272425651550293,False,0.8125,0.5,0.6190476190476191,16,28
3032,FCI,20,1.3,4,500,0,0.020678281784057617,False,-1.0,-1.0,-1.0,-1,-1
3033,MIIC,20,1.3,4,500,1,0.01607489585876465,False,1.0,0.6153846153846154,0.761904761904762,10,22
3034,GHC,20,1.3,4,500,1,0.16730189323425293,False,0.9411764705882353,0.6153846153846154,0.744186046511628,11,21
3035,FCI,20,1.3,4,500,1,0.022429943084716797,False,-1.0,-1.0,-1.0,-1,-1
3036,MIIC,20,1.3,4,500,2,0.016453027725219727,False,1.0,0.6538461538461539,0.7906976744186047,9,20
3037,GHC,20,1.3,4,500,2,0.16904115676879883,False,1.0,0.6538461538461539,0.7906976744186047,9,18
3038,FCI,20,1.3,4,500,2,0.025071144104003906,False,-1.0,-1.0,-1.0,-1,-1
3039,MIIC,20,1.3,4,500,3,0.014338254928588867,False,1.0,0.5384615384615384,0.7000000000000001,12,20
3040,GHC,20,1.3,4,500,3,0.16016411781311035,False,1.0,0.5384615384615384,0.7000000000000001,12,16
3041,FCI,20,1.3,4,500,3,0.021562814712524414,False,-1.0,-1.0,-1.0,-1,-1
3042,MIIC,20,1.3,4,500,4,0.016600847244262695,False,1.0,0.5769230769230769,0.7317073170731707,11,18
3043,GHC,20,1.3,4,500,4,0.17234086990356445,False,0.9375,0.5769230769230769,0.7142857142857143,12,17
3044,FCI,20,1.3,4,500,4,0.02077007293701172,False,-1.0,-1.0,-1.0,-1,-1
3045,MIIC,20,1.3,4,1000,0,0.016990184783935547,False,1.0,0.6153846153846154,0.761904761904762,10,16
3046,GHC,20,1.3,4,1000,0,0.1722579002380371,False,0.8947368421052632,0.6538461538461539,0.7555555555555555,11,20
3047,FCI,20,1.3,4,1000,0,0.054218292236328125,False,-1.0,-1.0,-1.0,-1,-1
3048,MIIC,20,1.3,4,1000,1,0.016278982162475586,False,1.0,0.5769230769230769,0.7317073170731707,11,16
3049,GHC,20,1.3,4,1000,1,0.17286920547485352,False,1.0,0.5384615384615384,0.7000000000000001,12,16
3050,FCI,20,1.3,4,1000,1,0.029816150665283203,False,-1.0,-1.0,-1.0,-1,-1
3051,MIIC,20,1.3,4,1000,2,0.019731998443603516,False,1.0,0.6538461538461539,0.7906976744186047,9,14
3052,GHC,20,1.3,4,1000,2,0.17229008674621582,False,1.0,0.6153846153846154,0.761904761904762,10,20
3053,FCI,20,1.3,4,1000,2,0.03145408630371094,False,-1.0,-1.0,-1.0,-1,-1
3054,MIIC,20,1.3,4,1000,3,0.022323131561279297,False,0.9,0.6923076923076923,0.7826086956521738,10,14
3055,GHC,20,1.3,4,1000,3,0.18225693702697754,False,0.9,0.6923076923076923,0.7826086956521738,10,14
3056,FCI,20,1.3,4,1000,3,0.048519134521484375,False,-1.0,-1.0,-1.0,-1,-1
3057,MIIC,20,1.3,4,1000,4,0.022950172424316406,False,1.0,0.7307692307692307,0.8444444444444443,7,16
3058,GHC,20,1.3,4,1000,4,0.1830909252166748,False,0.9,0.6923076923076923,0.7826086956521738,10,20
3059,FCI,20,1.3,4,1000,4,0.09579229354858398,False,-1.0,-1.0,-1.0,-1,-1
3060,MIIC,20,1.5,2,100,0,0.01651144027709961,False,0.5,0.3333333333333333,0.4,30,35
3061,GHC,20,1.5,2,100,0,0.16557955741882324,False,0.4444444444444444,0.26666666666666666,0.33333333333333337,32,37
3062,FCI,20,1.5,2,100,0,0.017099857330322266,False,-1.0,-1.0,-1.0,-1,-1
3063,MIIC,20,1.5,2,100,1,0.013901948928833008,False,0.7058823529411765,0.4,0.5106382978723405,23,27
3064,GHC,20,1.5,2,100,1,0.15772128105163574,False,0.8,0.4,0.5333333333333333,21,27
3065,FCI,20,1.5,2,100,1,0.01648712158203125,False,-1.0,-1.0,-1.0,-1,-1
3066,MIIC,20,1.5,2,100,2,0.016295909881591797,False,0.55,0.3793103448275862,0.4489795918367347,27,34
3067,GHC,20,1.5,2,100,2,0.17116618156433105,False,0.5217391304347826,0.41379310344827586,0.4615384615384615,28,35
3068,FCI,20,1.5,2,100,2,0.01583409309387207,False,-1.0,-1.0,-1.0,-1,-1
3069,MIIC,20,1.5,2,100,3,0.014553070068359375,False,0.5294117647058824,0.3,0.3829787234042553,29,34
3070,GHC,20,1.5,2,100,3,0.1686091423034668,False,0.55,0.36666666666666664,0.43999999999999995,28,36
3071,FCI,20,1.5,2,100,3,0.015900850296020508,False,-1.0,-1.0,-1.0,-1,-1
3072,MIIC,20,1.5,2,100,4,0.011366844177246094,False,0.7142857142857143,0.3333333333333333,0.4545454545454545,24,31
3073,GHC,20,1.5,2,100,4,0.16010427474975586,False,0.6666666666666666,0.3333333333333333,0.4444444444444444,25,34
3074,FCI,20,1.5,2,100,4,0.01385188102722168,False,-1.0,-1.0,-1.0,-1,-1
3075,MIIC,20,1.5,2,250,0,0.0160520076751709,False,0.7777777777777778,0.4666666666666667,0.5833333333333334,20,26
3076,GHC,20,1.5,2,250,0,0.17131423950195312,False,0.8333333333333334,0.5,0.625,18,27
3077,FCI,20,1.5,2,250,0,0.0238797664642334,False,-1.0,-1.0,-1.0,-1,-1
3078,MIIC,20,1.5,2,250,1,0.014242172241210938,False,0.8125,0.43333333333333335,0.5652173913043479,20,27
3079,GHC,20,1.5,2,250,1,0.18247199058532715,False,0.6956521739130435,0.5333333333333333,0.6037735849056605,21,28
3080,FCI,20,1.5,2,250,1,0.02876591682434082,False,-1.0,-1.0,-1.0,-1,-1
3081,MIIC,20,1.5,2,250,2,0.014610052108764648,False,0.7647058823529411,0.43333333333333335,0.5531914893617021,21,26
3082,GHC,20,1.5,2,250,2,0.17412710189819336,False,0.7619047619047619,0.5333333333333333,0.6274509803921569,19,24
3083,FCI,20,1.5,2,250,2,0.018100976943969727,False,-1.0,-1.0,-1.0,-1,-1
3084,MIIC,20,1.5,2,250,3,0.018150806427001953,False,0.8181818181818182,0.6,0.6923076923076923,16,28
3085,GHC,20,1.5,2,250,3,0.1639268398284912,False,0.8333333333333334,0.5,0.625,18,30
3086,FCI,20,1.5,2,250,3,0.023792743682861328,False,-1.0,-1.0,-1.0,-1,-1
3087,MIIC,20,1.5,2,250,4,0.013267993927001953,False,0.75,0.41379310344827586,0.5333333333333333,21,28
3088,GHC,20,1.5,2,250,4,0.1632530689239502,False,0.6875,0.3793103448275862,0.4888888888888889,23,30
3089,FCI,20,1.5,2,250,4,0.017660140991210938,False,-1.0,-1.0,-1.0,-1,-1
3090,MIIC,20,1.5,2,500,0,0.025092124938964844,False,0.8076923076923077,0.7,0.75,14,26
3091,GHC,20,1.5,2,500,0,0.1757678985595703,False,0.782608695652174,0.6,0.6792452830188679,17,35
3092,FCI,20,1.5,2,500,0,0.1127936840057373,False,-1.0,-1.0,-1.0,-1,-1
3093,MIIC,20,1.5,2,500,1,0.020975828170776367,False,0.9090909090909091,0.6666666666666666,0.7692307692307692,12,18
3094,GHC,20,1.5,2,500,1,0.17937994003295898,False,0.9130434782608695,0.7,0.7924528301886793,11,20
3095,FCI,20,1.5,2,500,1,0.09807467460632324,False,-1.0,-1.0,-1.0,-1,-1
3096,MIIC,20,1.5,2,500,2,0.024807214736938477,False,0.9523809523809523,0.6666666666666666,0.7843137254901961,11,21
3097,GHC,20,1.5,2,500,2,0.2002401351928711,False,0.8333333333333334,0.6666666666666666,0.7407407407407408,14,27
3098,FCI,20,1.5,2,500,2,0.4900400638580322,False,-1.0,-1.0,-1.0,-1,-1
3099,MIIC,20,1.5,2,500,3,0.02077007293701172,False,0.8421052631578947,0.5333333333333333,0.653061224489796,17,25
3100,GHC,20,1.5,2,500,3,0.16634798049926758,False,0.8235294117647058,0.4666666666666667,0.5957446808510638,19,25
3101,FCI,20,1.5,2,500,3,0.04250693321228027,False,-1.0,-1.0,-1.0,-1,-1
3102,MIIC,20,1.5,2,500,4,0.03141307830810547,False,0.9545454545454546,0.7,0.8076923076923077,10,15
3103,GHC,20,1.5,2,500,4,0.18639492988586426,False,0.8076923076923077,0.7,0.75,14,26
3104,FCI,20,1.5,2,500,4,0.07818388938903809,False,-1.0,-1.0,-1.0,-1,-1
3105,MIIC,20,1.5,2,1000,0,0.026301860809326172,False,0.9047619047619048,0.6333333333333333,0.7450980392156863,13,15
3106,GHC,20,1.5,2,1000,0,0.1790311336517334,False,0.72,0.6,0.6545454545454547,19,29
3107,FCI,20,1.5,2,1000,0,0.06390070915222168,False,-1.0,-1.0,-1.0,-1,-1
3108,MIIC,20,1.5,2,1000,1,0.030278921127319336,False,0.9523809523809523,0.6666666666666666,0.7843137254901961,11,15
3109,GHC,20,1.5,2,1000,1,0.18539190292358398,False,0.8518518518518519,0.7666666666666667,0.8070175438596491,11,23
3110,FCI,20,1.5,2,1000,1,0.10569000244140625,False,-1.0,-1.0,-1.0,-1,-1
3111,MIIC,20,1.5,2,1000,2,0.02953028678894043,False,0.8636363636363636,0.6333333333333333,0.7307692307692307,14,17
3112,GHC,20,1.5,2,1000,2,0.1875290870666504,False,0.8461538461538461,0.7333333333333333,0.7857142857142856,12,19
3113,FCI,20,1.5,2,1000,2,0.48772358894348145,False,-1.0,-1.0,-1.0,-1,-1
3114,MIIC,20,1.5,2,1000,3,0.028078794479370117,False,0.9090909090909091,0.6666666666666666,0.7692307692307692,12,22
3115,GHC,20,1.5,2,1000,3,0.1869368553161621,False,0.8461538461538461,0.7333333333333333,0.7857142857142856,12,23
3116,FCI,20,1.5,2,1000,3,0.1463911533355713,False,-1.0,-1.0,-1.0,-1,-1
3117,MIIC,20,1.5,2,1000,4,0.03645896911621094,False,0.92,0.7931034482758621,0.851851851851852,8,13
3118,GHC,20,1.5,2,1000,4,0.18477892875671387,False,0.92,0.7931034482758621,0.851851851851852,8,22
3119,FCI,20,1.5,2,1000,4,1.9099209308624268,False,-1.0,-1.0,-1.0,-1,-1
3120,MIIC,20,1.5,3,100,0,0.008300065994262695,False,1.0,0.23333333333333334,0.37837837837837834,23,29
3121,GHC,20,1.5,3,100,0,0.14528727531433105,False,1.0,0.26666666666666666,0.4210526315789474,22,27
3122,FCI,20,1.5,3,100,0,0.012492895126342773,False,-1.0,-1.0,-1.0,-1,-1
3123,MIIC,20,1.5,3,100,1,0.010676860809326172,False,0.6363636363636364,0.23333333333333334,0.34146341463414637,27,33
3124,GHC,20,1.5,3,100,1,0.16380596160888672,False,0.5333333333333333,0.26666666666666666,0.3555555555555555,29,35
3125,FCI,20,1.5,3,100,1,0.013023853302001953,False,-1.0,-1.0,-1.0,-1,-1
3126,MIIC,20,1.5,3,100,2,0.011074066162109375,False,1.0,0.43333333333333335,0.6046511627906976,17,24
3127,GHC,20,1.5,3,100,2,0.15192914009094238,False,0.9,0.3,0.45000000000000007,22,26
3128,FCI,20,1.5,3,100,2,0.014809846878051758,False,-1.0,-1.0,-1.0,-1,-1
3129,MIIC,20,1.5,3,100,3,0.010065793991088867,False,0.7272727272727273,0.26666666666666666,0.3902439024390244,25,31
3130,GHC,20,1.5,3,100,3,0.1698310375213623,False,0.5833333333333334,0.23333333333333334,0.33333333333333337,28,31
3131,FCI,20,1.5,3,100,3,0.012627124786376953,False,-1.0,-1.0,-1.0,-1,-1
3132,MIIC,20,1.5,3,100,4,0.010483264923095703,False,0.6666666666666666,0.2857142857142857,0.4,24,28
3133,GHC,20,1.5,3,100,4,0.15018486976623535,False,0.9,0.32142857142857145,0.4736842105263158,20,23
3134,FCI,20,1.5,3,100,4,0.013876914978027344,False,-1.0,-1.0,-1.0,-1,-1
3135,MIIC,20,1.5,3,250,0,0.011423826217651367,False,0.9166666666666666,0.3793103448275862,0.5365853658536586,19,23
3136,GHC,20,1.5,3,250,0,0.15357089042663574,False,1.0,0.41379310344827586,0.5853658536585366,17,18
3137,FCI,20,1.5,3,250,0,0.019431114196777344,False,-1.0,-1.0,-1.0,-1,-1
3138,MIIC,20,1.5,3,250,1,0.013367891311645508,False,1.0,0.5333333333333333,0.6956521739130436,14,25
3139,GHC,20,1.5,3,250,1,0.15824580192565918,False,0.8461538461538461,0.36666666666666664,0.5116279069767441,21,30
3140,FCI,20,1.5,3,250,1,0.018517017364501953,False,-1.0,-1.0,-1.0,-1,-1
3141,MIIC,20,1.5,3,250,2,0.014168024063110352,False,1.0,0.5,0.6666666666666666,15,27
3142,GHC,20,1.5,3,250,2,0.1656339168548584,False,0.9375,0.5,0.6521739130434783,16,21
3143,FCI,20,1.5,3,250,2,0.0401611328125,False,-1.0,-1.0,-1.0,-1,-1
3144,MIIC,20,1.5,3,250,3,0.010855913162231445,False,0.9,0.3,0.45000000000000007,22,29
3145,GHC,20,1.5,3,250,3,0.14994311332702637,False,0.8888888888888888,0.26666666666666666,0.41025641025641024,23,29
3146,FCI,20,1.5,3,250,3,0.015760183334350586,False,-1.0,-1.0,-1.0,-1,-1
3147,MIIC,20,1.5,3,250,4,0.009350061416625977,False,0.875,0.23333333333333334,0.3684210526315789,24,29
3148,GHC,20,1.5,3,250,4,0.14823293685913086,False,0.9,0.3,0.45000000000000007,22,27
3149,FCI,20,1.5,3,250,4,0.013720989227294922,False,-1.0,-1.0,-1.0,-1,-1
3150,MIIC,20,1.5,3,500,0,0.01857304573059082,False,1.0,0.6,0.7499999999999999,12,23
3151,GHC,20,1.5,3,500,0,0.17034006118774414,False,0.95,0.6333333333333333,0.7599999999999999,12,21
3152,FCI,20,1.5,3,500,0,0.030438899993896484,False,-1.0,-1.0,-1.0,-1,-1
3153,MIIC,20,1.5,3,500,1,0.018218040466308594,False,1.0,0.6,0.7499999999999999,12,20
3154,GHC,20,1.5,3,500,1,0.17465925216674805,False,0.8947368421052632,0.5666666666666667,0.6938775510204083,15,27
3155,FCI,20,1.5,3,500,1,0.07094383239746094,False,-1.0,-1.0,-1.0,-1,-1
3156,MIIC,20,1.5,3,500,2,0.02140522003173828,False,1.0,0.7333333333333333,0.846153846153846,8,24
3157,GHC,20,1.5,3,500,2,0.18359827995300293,False,0.9130434782608695,0.7,0.7924528301886793,11,23
3158,FCI,20,1.5,3,500,2,0.16906285285949707,False,-1.0,-1.0,-1.0,-1,-1
3159,MIIC,20,1.5,3,500,3,0.015771150588989258,False,0.9444444444444444,0.5862068965517241,0.7234042553191489,13,24
3160,GHC,20,1.5,3,500,3,0.1772010326385498,False,0.9047619047619048,0.6551724137931034,0.7599999999999999,12,23
3161,FCI,20,1.5,3,500,3,0.07919526100158691,False,-1.0,-1.0,-1.0,-1,-1
3162,MIIC,20,1.5,3,500,4,0.02001190185546875,False,0.8947368421052632,0.5666666666666667,0.6938775510204083,15,17
3163,GHC,20,1.5,3,500,4,0.16648125648498535,False,0.9473684210526315,0.6,0.7346938775510204,13,15
3164,FCI,20,1.5,3,500,4,0.025990009307861328,False,-1.0,-1.0,-1.0,-1,-1
3165,MIIC,20,1.5,3,1000,0,0.025901079177856445,False,0.9583333333333334,0.7666666666666667,0.8518518518518519,8,13
3166,GHC,20,1.5,3,1000,0,0.19410300254821777,False,0.8275862068965517,0.8,0.8135593220338982,11,23
3167,FCI,20,1.5,3,1000,0,0.11888933181762695,False,-1.0,-1.0,-1.0,-1,-1
3168,MIIC,20,1.5,3,1000,1,0.023981809616088867,False,1.0,0.8,0.888888888888889,6,11
3169,GHC,20,1.5,3,1000,1,0.18624114990234375,False,0.9230769230769231,0.8,0.8571428571428571,8,18
3170,FCI,20,1.5,3,1000,1,0.1266498565673828,False,-1.0,-1.0,-1.0,-1,-1
3171,MIIC,20,1.5,3,1000,2,0.017637252807617188,False,1.0,0.6,0.7499999999999999,12,18
3172,GHC,20,1.5,3,1000,2,0.17191410064697266,False,1.0,0.6,0.7499999999999999,12,19
3173,FCI,20,1.5,3,1000,2,0.031171083450317383,False,-1.0,-1.0,-1.0,-1,-1
3174,MIIC,20,1.5,3,1000,3,0.026787757873535156,False,0.9565217391304348,0.7333333333333333,0.8301886792452831,9,12
3175,GHC,20,1.5,3,1000,3,0.18608474731445312,False,0.875,0.7,0.7777777777777777,12,23
3176,FCI,20,1.5,3,1000,3,0.052670955657958984,False,-1.0,-1.0,-1.0,-1,-1
3177,MIIC,20,1.5,3,1000,4,0.027012109756469727,False,1.0,0.7333333333333333,0.846153846153846,8,17
3178,GHC,20,1.5,3,1000,4,0.17745208740234375,False,0.9545454545454546,0.7,0.8076923076923077,10,19
3179,FCI,20,1.5,3,1000,4,0.05621790885925293,False,-1.0,-1.0,-1.0,-1,-1
3180,MIIC,20,1.5,4,100,0,0.00748896598815918,False,0.8,0.13793103448275862,0.2352941176470588,26,30
3181,GHC,20,1.5,4,100,0,0.141495943069458,False,0.5,0.10344827586206896,0.17142857142857143,29,32
3182,FCI,20,1.5,4,100,0,0.013139009475708008,False,-1.0,-1.0,-1.0,-1,-1
3183,MIIC,20,1.5,4,100,1,0.009215116500854492,False,0.75,0.2,0.31578947368421056,26,31
3184,GHC,20,1.5,4,100,1,0.14939308166503906,False,0.7142857142857143,0.16666666666666666,0.2702702702702703,27,30
3185,FCI,20,1.5,4,100,1,0.013890743255615234,False,-1.0,-1.0,-1.0,-1,-1
3186,MIIC,20,1.5,4,100,2,0.00690913200378418,False,1.0,0.13333333333333333,0.23529411764705882,26,30
3187,GHC,20,1.5,4,100,2,0.13746118545532227,False,1.0,0.06666666666666667,0.125,28,30
3188,FCI,20,1.5,4,100,2,0.012541770935058594,False,1.0,0.2,0.33333333333333337,24,28
3189,MIIC,20,1.5,4,100,3,0.011484146118164062,False,0.8181818181818182,0.3,0.43902439024390244,23,30
3190,GHC,20,1.5,4,100,3,0.1597919464111328,False,0.75,0.3,0.4285714285714285,24,29
3191,FCI,20,1.5,4,100,3,0.01371908187866211,False,-1.0,-1.0,-1.0,-1,-1
3192,MIIC,20,1.5,4,100,4,0.0072481632232666016,False,1.0,0.13333333333333333,0.23529411764705882,26,29
3193,GHC,20,1.5,4,100,4,0.1332099437713623,False,1.0,0.06666666666666667,0.125,28,29
